id,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,calculated_host_listings_count
5193504,2,1,0,1,1523,1,0,2,90,16,46,60,60,151,18
5196235,6,1,1,3,2254,3,300,2,1125,7,27,54,312,165,5
5196363,1,2,1,1,487,1,579,5,365,10,26,51,317,26,8
5206267,6,1,3,3,2010,6,400,3,180,9,31,58,107,116,2
5206529,2,2,1,1,5788,1,2100,6,1125,0,0,0,0,0,2
5221244,2,1,1,1,792,1,0,2,10,5,13,24,266,150,1
5222182,2,1,1,2,3080,1,0,1,1125,0,0,0,240,0,2
5222553,3,1,0,2,2711,2,609,3,99,8,21,47,134,63,16
5223737,3,1,1,1,2406,2,366,30,1125,21,51,81,353,59,5
5241654,2,1,1,1,853,2,200,30,1124,0,0,16,287,8,37
5247106,9,1,3,5,3294,6,305,1,365,8,25,36,284,170,33
5247454,2,1,1,1,1586,1,0,1,1125,4,26,51,137,236,9
5252803,2,1,1,1,1980,1,0,2,1125,9,21,42,42,156,1
5253978,4,1,2,2,1066,2,152,2,1125,13,35,65,337,97,1
5261590,2,1,1,1,1188,1,0,1,90,23,53,83,357,2,6
5273335,3,1,1,2,915,2,300,7,1125,0,0,0,0,11,6
5273471,2,1,1,1,1005,1,0,30,365,30,60,90,365,1,5
5281532,5,1,0,2,1799,2,400,2,1124,7,20,39,298,97,37
5284043,3,1,0,2,1310,2,300,1,1125,23,53,83,355,151,9
5290265,6,1,1,3,1005,1,350,1,1125,11,37,62,150,154,10
5298462,3,1,1,2,1005,2,400,1,360,22,44,67,153,6,4
5298569,6,1,1,3,2501,4,350,2,1125,3,3,3,87,115,6
5298652,3,1,1,2,792,2,300,1,360,22,41,64,150,83,4
5300453,6,1,2,2,2894,2,400,2,1125,12,28,48,318,39,37
5325488,4,5,1,4,548,1,550,1,1125,25,55,57,57,6,8
5332664,2,1,0,1,6679,2,500,1,1125,0,0,0,0,117,3
5337431,2,1,1,1,1980,1,0,7,1125,30,60,90,365,0,2
5340339,4,1,1,2,1037,2,244,2,1125,18,48,67,335,73,8
5345111,3,1,1,1,1310,1,300,1,1125,8,33,63,63,104,1
5347920,2,1,1,1,1708,1,200,7,1125,0,0,0,0,0,6
5352519,16,3,3,9,8113,12,500,1,1125,30,60,87,362,11,10
5355261,2,1,1,1,1311,2,0,3,30,0,0,0,0,26,1
5355529,10,1,1,10,579,1,585,1,1125,29,59,89,90,38,2
5355588,16,1,1,16,579,1,1500,1,1125,30,60,90,365,31,2
5356727,3,1,1,2,1310,1,0,1,90,23,53,83,357,1,6
5364866,1,1,1,1,1371,1,457,2,1125,29,59,89,364,1,5
5365336,2,1,1,1,2193,1,0,2,1125,19,39,41,42,3,20
5369168,2,1,1,1,1493,3,300,3,365,0,0,28,28,6,19
5371710,3,1,0,1,915,2,300,2,40,7,29,47,49,156,20
5376532,2,1,1,1,1037,1,300,1,1125,0,0,0,0,0,1
5389537,8,1,2,4,3294,4,500,2,1000,9,20,28,289,125,18
5392448,7,2,2,5,7006,4,1500,2,190,30,60,90,365,56,8
5395912,2,1,1,1,2802,1,0,1,1125,28,49,51,51,11,15
5425702,4,1,1,2,1464,2,450,2,1124,20,42,65,130,123,18
5448667,2,.5,1,1,853,1,200,1,365,15,43,72,245,152,6
5452972,4,1,1,1,1371,2,300,5,1125,15,45,75,75,25,6
5460409,6,1,1,6,1889,2,350,1,1125,6,29,52,316,222,1
5471052,6,5,1,1,548,1,550,1,1125,30,60,62,62,8,8
5472730,2,1,1,1,3869,1,0,1,1125,12,37,44,75,46,4
5475006,3,1,1,1,944,1,600,1,1125,0,12,42,222,59,7
5475668,1,1,1,1,944,1,500,2,1125,0,23,53,233,54,7
5475729,7,1,3,4,3290,4,500,1,1125,18,34,59,330,181,3
5481492,7,1,3,4,3290,4,500,1,1125,20,31,49,300,165,3
5492084,4,1,2,2,3320,2,457,2,1125,1,27,31,278,38,16
5493934,4,1,2,2,2467,2,1000,2,1125,7,33,55,324,143,3
5501637,4,3,1,4,2498,1,0,1,1125,0,0,0,0,67,9
5503481,4,1,2,2,3442,2,457,2,1125,1,27,31,278,124,6
5505002,2,1,1,1,1554,2,389,1,30,6,36,66,66,14,1
5515015,2,1,1,1,2010,1,0,2,1125,0,30,32,32,2,20
5516314,2,1,1,1,1523,2,457,1,1125,0,0,0,182,1,5
5526371,1,1,1,1,396,1,0,1,7,0,0,0,0,7,1
5526490,2,1,0,1,2440,1,600,1,365,7,37,67,68,20,12
5527467,2,1,0,1,1555,1,300,1,365,7,32,61,152,21,12
5527585,3,1,0,2,2501,1,300,1,366,10,40,70,161,1,12
5533735,2,5,1,1,1188,1,0,1,1125,25,55,57,57,4,8
5549855,3,1,1,3,914,1,500,1,1125,0,0,5,110,22,2
5552352,2,1,1,1,914,1,0,1,1125,30,58,88,93,14,12
5563556,5,2,2,2,4265,2,457,2,1125,6,16,31,283,165,16
5566276,2,1,1,1,1218,2,0,1,90,0,0,0,239,53,5
5568195,2,1,1,1,1218,2,457,1,1125,25,34,64,332,31,5
5568200,6,1,2,3,1980,4,457,1,1125,9,32,48,306,83,5
5572172,1,2,1,16,427,1,500,12,360,0,0,0,0,2,3
5572339,1,1,1,1,426,1,0,1,1125,0,29,59,124,3,12
5572390,1,1,1,1,426,1,0,1,1125,1,28,58,123,4,12
5572428,2,1,1,1,1401,1,0,1,1125,30,60,90,95,6,12
5575829,4,1,1,2,2684,4,0,2,1125,15,35,61,152,230,11
5577626,8,1,1,3,2315,2,1005,1,1125,19,45,73,73,174,3
5586803,2,1,1,1,1098,1,0,1,1125,0,0,0,0,5,11
5588089,5,2,3,3,4204,2,700,2,1125,13,39,64,136,131,2
5594746,1,1,1,1,701,1,500,2,2,29,59,89,89,2,3
5594747,1,1,1,1,701,1,500,2,1125,30,60,90,363,2,3
5594810,3,1,2,1,4508,1,0,5,1125,29,59,89,364,2,1
5607149,3,1,2,2,2985,1,0,2,1125,18,47,65,150,2,20
5607555,1,1,1,1,488,1,0,2,10,0,0,0,0,0,1
5608812,2,1,1,1,1614,2,400,3,1125,30,60,90,90,1,19
5612658,2,1,1,1,762,1,305,2,5,30,60,90,364,15,4
5621077,2,1,1,2,762,1,0,1,1125,0,0,0,0,0,1
5653214,1,1,1,1,548,1,0,1,1125,23,53,83,358,21,7
5666484,2,1,1,1,762,1,200,14,1125,30,60,90,363,36,1
5672970,2,1,1,1,1980,1,609,1,1125,29,59,89,364,6,5
5673023,2,1,1,1,2985,1,0,2,1125,25,55,57,144,2,20
5673434,3,1,1,1,1645,2,500,1,1125,5,19,44,310,142,4
5680005,6,1,1,3,1188,1,350,1,1125,29,59,87,98,147,10
5680331,6,1,0,3,1403,4,600,2,90,9,32,58,64,181,20
5685465,5,1,1,3,1708,2,300,1,1125,8,24,45,312,230,3
5709938,2,1,1,1,883,1,150,3,1125,0,4,34,34,12,2
5711235,4,3,1,2,305,1,300,30,360,29,59,89,179,6,6
5711328,2,1,1,1,2467,1,0,3,1125,24,41,47,314,23,13
5711965,3,1,0,2,2528,1,600,1,365,11,41,71,71,4,12
5720827,2,1,1,2,1097,1,1100,1,4,28,58,88,88,1,1
5721249,2,1,1,1,6610,1,0,1,1125,29,59,89,89,0,1
5730202,4,1,1,1,1371,2,300,3,1125,30,60,90,90,6,6
5730897,1,1,1,1,792,1,350,1,7,0,0,0,0,0,1
5731739,6,2,3,3,2711,2,609,3,99,11,11,11,11,36,16
5731740,6,2,3,3,2711,2,609,3,99,11,11,11,11,12,16
5732722,4,1,1,1,1372,2,300,4,1125,30,60,90,91,4,6
5732878,4,1,1,1,1372,2,300,3,1125,18,48,78,79,8,6
5738967,4,1,1,2,2346,2,620,3,30,9,9,9,9,168,1
5741739,4,1,1,2,1189,2,250,2,1124,22,47,70,135,126,18
5751472,6,1,2,2,2989,3,500,1,28,8,13,20,20,57,6
5753114,6,2,4,4,3320,2,640,3,1000,23,53,83,263,48,8
5762136,4,1,1,1,1371,2,300,3,1125,30,60,90,365,14,6
5764173,2,1,1,1,1158,1,450,2,1125,24,51,80,80,46,33
5770849,4,1,1,2,1006,1,350,1,1125,10,40,70,86,129,10
5775670,4,1,1,1,1372,2,300,3,1125,21,51,81,356,18,6
5776739,2,1,1,1,914,1,152,1,1125,0,0,0,91,37,1
5780937,5,1,1,2,2193,1,200,1,1125,22,52,82,351,82,2
5786609,6,1,1,3,2196,4,200,2,1125,6,17,38,301,159,13
5787400,2,1,1,1,2376,1,0,5,90,0,21,44,51,9,14
5788844,1,1,1,1,822,1,0,1,1125,26,56,86,361,22,3
5791219,2,1,1,1,883,1,200,1,1125,27,57,87,362,16,12
5813785,2,1,1,1,1523,1,0,1,1125,4,34,64,339,126,5
5814767,1,1,0,1,30004,1,500,12,1125,13,13,24,299,7,9
5816571,4,2,2,2,3930,2,457,2,1125,8,20,20,257,133,16
5819670,2,1,1,1,822,1,750,2,1125,0,3,33,33,94,1
5820096,16,1.5,0,1,88886,1,0,1,1125,29,59,89,179,0,3
5820097,16,1,0,1,88886,1,0,1,1125,29,59,89,179,0,3
5825358,14,3,4,7,9912,10,500,1,1125,5,10,16,261,33,6
5834674,2,0,1,1,762,1,277,2,1125,2,2,18,289,37,1
5852439,2,1,1,1,1036,1,450,2,1125,26,53,82,82,45,33
5853552,6,1,1,3,1586,2,400,1,28,7,35,51,138,226,4
5854576,4,1,1,2,1889,2,500,3,1124,1,21,51,66,54,6
5873420,3,1,1,2,5513,1,0,3,365,29,59,89,179,0,2
5875903,8,3,4,4,8011,4,967,28,92,30,46,69,155,31,1
5885463,4,1,2,2,5178,1,0,1,1125,29,59,89,89,0,2
5885671,2,1,1,1,1586,1,500,1,1125,0,0,0,0,12,1
5886012,6,1.5,2,2,2315,4,500,5,1125,30,60,90,353,9,1
5896211,5,2,2,2,2376,3,380,2,1125,10,27,54,320,87,2
5902024,3,1,1,1,1889,2,500,2,1125,28,52,82,353,90,3
